Student_ID,Pre_Semester_GPA,Weekly_GenAI_Hours,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Major_Category_Business,Major_Category_Humanities,Major_Category_Medical,Major_Category_STEM,Year_of_Study_Graduate,Year_of_Study_Junior,Year_of_Study_Senior,Year_of_Study_Sophomore,Primary_Use_Case_Debugging/Troubleshooting,Primary_Use_Case_Direct_Answer_Generation,Primary_Use_Case_Ideation,Primary_Use_Case_Summarizing_Reading,Prompt_Engineering_Skill_Beginner,Prompt_Engineering_Skill_Intermediate,Institutional_Policy_Allowed_With_Citation,Institutional_Policy_Strict_Ban
-1.628627274715252,-0.33383365100440965,0.6801285681263448,0.16578431403622965,1.165602692250399,-0.14911228352740835,-0.27932610647115513,-0.5926384888293806,0.4240904265626768,-1.7767861369513485,-0.5787744020172261,1.9976592665486517,-0.3864274932129529,-0.6565246481460956,-0.41843533742965683,1.8860980469061015,-0.5188415929290132,-0.49667744433901134,-0.5726544090227215,-0.38063791883648174,-0.5221000334197655,2.199286195437974,1.304666612045947,-0.7378357164040951,-1.005062815888941,2.0207023587407447
-1.4390311027448923,-0.03481066662803354,-0.8054771538418076,0.16578431403622965,-0.8579252661722372,-0.10451992715690869,-0.8281003824459198,-1.5263318029880801,0.24228163191021754,0.43948885478568284,-0.5787744020172261,-0.5005858690444721,2.58780759020404,-0.6565246481460956,-0.41843533742965683,-0.5301951304389345,-0.5188415929290132,2.013379128441842,-0.5726544090227215,-0.38063791883648174,-0.5221000334197655,2.199286195437974,-0.7664793371479203,-0.7378357164040951,-1.005062815888941,-0.4948774349049492
0.9780429024912708,0.40013185610124186,-0.25802179850614104,-1.5190156253563474,-0.8579252661722372,-0.9226927266504227,-0.27932610647115513,1.2747481394880187,0.11905567109021636,0.48840494119074507,-0.5787744020172261,-0.5005858690444721,-0.3864274932129529,1.5231720588462534,2.3898555178029395,-0.5301951304389345,-0.5188415929290132,-0.49667744433901134,1.7462539085424595,-0.38063791883648174,-0.5221000334197655,-0.4546929826933489,-0.7664793371479203,1.3553152521181604,-1.005062815888941,2.0207023587407447
-1.121305061632283,-2.1593376045748767,-0.9887661714872289,1.0081842837325181,-0.8579252661722372,-0.2635013716082551,-1.3768746584206843,-0.12579183175003078,-1.7050925685894616,0.2716690506575484,1.7277889217537254,-0.5005858690444721,-0.3864274932129529,-0.6565246481460956,-0.41843533742965683,-0.5301951304389345,1.9273705378065513,-0.49667744433901134,-0.5726544090227215,-0.38063791883648174,-0.5221000334197655,-0.4546929826933489,-0.7664793371479203,1.3553152521181604,0.9949626870988525,-0.4948774349049492
-1.588088619524221,1.1780098294439834,-0.0590567464568349,-1.5190156253563474,1.165602692250399,0.43252714739215137,0.2694481695036095,1.7415947965673684,0.7634668432472683,0.3092968094306729,-0.5787744020172261,1.9976592665486517,-0.3864274932129529,-0.6565246481460956,-0.41843533742965683,-0.5301951304389345,-0.5188415929290132,2.013379128441842,-0.5726544090227215,-0.38063791883648174,-0.5221000334197655,-0.4546929826933489,1.304666612045947,-0.7378357164040951,-1.005062815888941,2.0207023587407447
0.32679113926852255,1.3327489961842058,-0.15793634808133858,1.8505842534288066,-0.8579252661722372,0.5507938316791288,0.2694481695036095,-1.0594851459087304,1.1351648234256295,1.2966491996374585,-0.5787744020172261,-0.5005858690444721,-0.3864274932129529,-0.6565246481460956,-0.41843533742965683,1.8860980469061015,-0.5188415929290132,-0.49667744433901134,-0.5726544090227215,-0.38063791883648174,1.9153417659255452,-0.4546929826933489,-0.7664793371479203,-0.7378357164040951,-1.005062815888941,2.0207023587407447
0.31272387943300245,-0.5241210046984679,0.11699717838679353,-1.5190156253563474,1.165602692250399,-0.9420807076810745,0.8182224454783741,-0.5926384888293806,-0.15365752088847257,0.9926169087506133,-0.5787744020172261,-0.5005858690444721,2.58780759020404,-0.6565246481460956,2.3898555178029395,-0.5301951304389345,-0.5188415929290132,-0.49667744433901134,-0.5726544090227215,2.627168630641841,-0.5221000334197655,-0.4546929826933489,1.304666612045947,-0.7378357164040951,0.9949626870988525,-0.4948774349049492
1.3970116363117364,-1.1723526491507528,-0.7801543290355323,0.16578431403622965,1.165602692250399,-0.7385069068592287,-0.8281003824459198,-0.5926384888293806,-0.9637167059510976,-0.29651010681663204,-0.5787744020172261,1.9976592665486517,-0.3864274932129529,-0.6565246481460956,-0.41843533742965683,-0.5301951304389345,-0.5188415929290132,2.013379128441842,-0.5726544090227215,-0.38063791883648174,-0.5221000334197655,2.199286195437974,1.304666612045947,-0.7378357164040951,-1.005062815888941,-0.4948774349049492
-1.6003541613512509,0.34367297093926835,0.16040773519755117,0.16578431403622965,-0.8579252661722372,-1.3298403282941145,0.2694481695036095,-1.5263318029880801,-0.042552146378635844,-1.1792573276341314,-0.5787744020172261,-0.5005858690444721,-0.3864274932129529,1.5231720588462534,-0.41843533742965683,-0.5301951304389345,-0.5188415929290132,2.013379128441842,1.7462539085424595,-0.38063791883648174,-0.5221000334197655,-0.4546929826933489,-0.7664793371479203,1.3553152521181604,0.9949626870988525,-0.4948774349049492
-1.430715481167245,-1.3689132123072518,-0.9984129618896195,1.0081842837325181,-0.8579252661722372,0.7039588818212793,-0.8281003824459198,0.8079014824086689,-1.2445102888032302,-0.6253767184937392,-0.5787744020172261,-0.5005858690444721,2.58780759020404,-0.6565246481460956,-0.41843533742965683,1.8860980469061015,-0.5188415929290132,-0.49667744433901134,-0.5726544090227215,2.627168630641841,-0.5221000334197655,-0.4546929826933489,-0.7664793371479203,1.3553152521181604,0.9949626870988525,-0.4948774349049492
